ticket	field	old_string	new_string	rule	note
T-873	spec	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-873	citations	t853_shell_to_xtask_waves.md	-	keep	parent file; bare basename of docs/platform/t853_shell_to_xtask_waves.md; idx 1; the basename stays (documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md)
T-874	spec	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-874	citations	t853_shell_to_xtask_waves.md	-	keep	parent file; bare basename of docs/platform/t853_shell_to_xtask_waves.md; idx 1; the basename stays (documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md)
T-875	spec	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-875	citations	t853_shell_to_xtask_waves.md	-	keep	parent file; bare basename of docs/platform/t853_shell_to_xtask_waves.md; idx 1; the basename stays (documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md)
T-876	spec	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-876	citations	t853_shell_to_xtask_waves.md	-	keep	parent file; bare basename of docs/platform/t853_shell_to_xtask_waves.md; idx 1; the basename stays (documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md)
T-877	spec	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-877	citations	t853_shell_to_xtask_waves.md	-	keep	parent file; bare basename of docs/platform/t853_shell_to_xtask_waves.md; idx 1; the basename stays (documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md)
T-878	spec	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-878	citations	t853_shell_to_xtask_waves.md	-	keep	parent file; bare basename of docs/platform/t853_shell_to_xtask_waves.md; idx 1; the basename stays (documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md)
T-879	spec	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-879	citations	t853_shell_to_xtask_waves.md	-	keep	parent file; bare basename of docs/platform/t853_shell_to_xtask_waves.md; idx 1; the basename stays (documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md)
T-880	spec	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-880	citations	t853_shell_to_xtask_waves.md	-	keep	parent file; bare basename of docs/platform/t853_shell_to_xtask_waves.md; idx 1; the basename stays (documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md)
T-881	spec	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-881	notes	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-881	notes	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-881	citations	t853_shell_to_xtask_waves.md	-	keep	parent file; bare basename of docs/platform/t853_shell_to_xtask_waves.md; idx 1; the basename stays (documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md)
T-882	spec	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-882	notes	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-882	notes	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-882	citations	t853_shell_to_xtask_waves.md	-	keep	parent file; bare basename of docs/platform/t853_shell_to_xtask_waves.md; idx 4; the basename stays (documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md)
T-883	spec	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-883	notes	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-883	notes	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-883	citations	t853_shell_to_xtask_waves.md	-	keep	parent file; bare basename of docs/platform/t853_shell_to_xtask_waves.md; idx 2; the basename stays (documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md)
T-884	spec	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-884	notes	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-884	notes	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-884	citations	t853_shell_to_xtask_waves.md	-	keep	parent file; bare basename of docs/platform/t853_shell_to_xtask_waves.md; idx 3; the basename stays (documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md)
T-885	spec	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-885	notes	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-885	notes	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-885	citations	t853_shell_to_xtask_waves.md	-	keep	parent file; bare basename of docs/platform/t853_shell_to_xtask_waves.md; idx 3; the basename stays (documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md)
T-886	spec	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-886	notes	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-886	notes	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-886	citations	t853_shell_to_xtask_waves.md	-	keep	parent file; bare basename of docs/platform/t853_shell_to_xtask_waves.md; idx 3; the basename stays (documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md)
T-887	spec	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-887	notes	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-887	notes	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-887	citations	t853_shell_to_xtask_waves.md	-	keep	parent file; bare basename of docs/platform/t853_shell_to_xtask_waves.md; idx 2; the basename stays (documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md)
T-888	spec	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-888	notes	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-888	notes	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-888	citations	t853_shell_to_xtask_waves.md	-	keep	parent file; bare basename of docs/platform/t853_shell_to_xtask_waves.md; idx 3; the basename stays (documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md)
T-889	spec	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-889	notes	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-889	notes	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-889	citations	t853_shell_to_xtask_waves.md	-	keep	parent file; bare basename of docs/platform/t853_shell_to_xtask_waves.md; idx 2; the basename stays (documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md)
T-890	spec	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-890	notes	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-890	notes	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-890	citations	t853_shell_to_xtask_waves.md	-	keep	parent file; bare basename of docs/platform/t853_shell_to_xtask_waves.md; idx 3; the basename stays (documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md)
T-891	spec	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-891	notes	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-891	notes	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-891	citations	t853_shell_to_xtask_waves.md	-	keep	parent file; bare basename of docs/platform/t853_shell_to_xtask_waves.md; idx 3; the basename stays (documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md)
T-892	spec	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-892	notes	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-892	notes	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-892	citations	t853_shell_to_xtask_waves.md	-	keep	parent file; bare basename of docs/platform/t853_shell_to_xtask_waves.md; idx 3; the basename stays (documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md)
T-893	spec	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-894	spec	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-894	notes	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-894	notes	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-894	citations	t853_shell_to_xtask_waves.md	-	keep	parent file; bare basename of docs/platform/t853_shell_to_xtask_waves.md; idx 3; the basename stays (documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md)
T-895	spec	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-895	notes	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-895	notes	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-895	citations	t853_shell_to_xtask_waves.md	-	keep	parent file; bare basename of docs/platform/t853_shell_to_xtask_waves.md; idx 4; the basename stays (documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md)
T-896	spec	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-896	notes	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-896	notes	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-896	citations	t853_shell_to_xtask_waves.md	-	keep	parent file; bare basename of docs/platform/t853_shell_to_xtask_waves.md; idx 4; the basename stays (documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md)
T-897	spec	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-897	notes	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-897	notes	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-897	citations	t853_shell_to_xtask_waves.md	-	keep	parent file; bare basename of docs/platform/t853_shell_to_xtask_waves.md; idx 1; the basename stays (documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md)
T-898	spec	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-899	spec	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-899	notes	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-899	notes	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-899	citations	t853_shell_to_xtask_waves.md	-	keep	parent file; bare basename of docs/platform/t853_shell_to_xtask_waves.md; idx 3; the basename stays (documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md)
T-900	spec	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-900	notes	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-900	notes	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-900	citations	t853_shell_to_xtask_waves.md	-	keep	parent file; bare basename of docs/platform/t853_shell_to_xtask_waves.md; idx 3; the basename stays (documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md)
T-900	owns	docs	documentation_v2	rewrite	parent file; directory own — needs mapping + overlap check; idx 0; directory own (shipped ticket, so no open-ticket overlap): the whole documentation root; documentation_v2 also holds the Documentation V2 program files; no open ticket owns a documentation_v2 path
T-901	spec	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-901	notes	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-901	notes	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-901	citations	t853_shell_to_xtask_waves.md	-	keep	parent file; bare basename of docs/platform/t853_shell_to_xtask_waves.md; idx 3; the basename stays (documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md)
T-902	spec	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-902	notes	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-902	notes	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-902	citations	t853_shell_to_xtask_waves.md	-	keep	parent file; bare basename of docs/platform/t853_shell_to_xtask_waves.md; idx 0; the basename stays (documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md)
T-903	spec	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-903	notes	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-903	notes	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-903	citations	t853_shell_to_xtask_waves.md	-	keep	parent file; bare basename of docs/platform/t853_shell_to_xtask_waves.md; idx 0; the basename stays (documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md)
T-903	owns	docs/platform/PLAYTEST_RUNBOOK.md	documentation_v2/runbooks/two_client_playtest/README.md	rewrite	parent file; path; idx 6; manifest move+rename
T-903	owns	docs/mod/SLICE_WORKFLOW.md	documentation_v2/runbooks/mod_slice_workflow.md	rewrite	parent file; path; idx 7; manifest move+rename
T-904	spec	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-904	notes	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-904	notes	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-904	citations	t853_shell_to_xtask_waves.md	-	keep	parent file; bare basename of docs/platform/t853_shell_to_xtask_waves.md; idx 0; the basename stays (documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md)
T-904	citations	CODING_STANDARDS.md	documentation_v2/standards/coding_standards/README.md	rewrite	parent file; bare basename of docs/platform/CODING_STANDARDS.md; idx 2; the basename changes, so the bare name becomes the full final path; replace whole-token occurrences only (not preceded by '/', '_', '-', a letter or a digit), after the full-path rows
T-904	owns	docs/platform/CODING_STANDARDS.md	documentation_v2/standards/coding_standards/README.md	rewrite	parent file; path; idx 8; manifest move+rename
T-905	spec	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-905	plan	docs/plans/t-905_plan.md	documentation_v2/tickets/plans/t-905_plan.md	rewrite	parent file; path; manifest move
T-905	citations	t853_shell_to_xtask_waves.md	-	keep	parent file; bare basename of docs/platform/t853_shell_to_xtask_waves.md; idx 1; the basename stays (documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md)
T-906	spec	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-906	plan	docs/plans/t-906_plan.md	documentation_v2/tickets/plans/t-906_plan.md	rewrite	parent file; path; manifest move
T-906	citations	t853_shell_to_xtask_waves.md	-	keep	parent file; bare basename of docs/platform/t853_shell_to_xtask_waves.md; idx 1; the basename stays (documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md)
T-907	spec	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-907	plan	docs/plans/t-907_plan.md	documentation_v2/tickets/plans/t-907_plan.md	rewrite	parent file; path; manifest move
T-907	citations	t853_shell_to_xtask_waves.md	-	keep	parent file; bare basename of docs/platform/t853_shell_to_xtask_waves.md; idx 1; the basename stays (documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md)
T-908	spec	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-908	plan	docs/plans/t-908_plan.md	documentation_v2/tickets/plans/t-908_plan.md	rewrite	parent file; path; manifest move
T-908	citations	t853_shell_to_xtask_waves.md	-	keep	parent file; bare basename of docs/platform/t853_shell_to_xtask_waves.md; idx 1; the basename stays (documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md)
T-909	spec	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-910	spec	docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	rewrite	parent file; path; manifest move
T-911	spec	docs/platform/t911_ticket_registry_redesign.md	documentation_v2/tickets/specs/t911_ticket_registry_redesign.md	rewrite	parent file; path; manifest move
T-911.1	spec	docs/platform/t911_ticket_registry_redesign.md	documentation_v2/tickets/specs/t911_ticket_registry_redesign.md	rewrite	child file; path; manifest move
T-911.1	citations	t911_ticket_registry_redesign.md	-	keep	child file; bare basename of docs/platform/t911_ticket_registry_redesign.md; idx 0; the basename stays (documentation_v2/tickets/specs/t911_ticket_registry_redesign.md)
T-911.2	spec	docs/platform/t911_ticket_registry_redesign.md	documentation_v2/tickets/specs/t911_ticket_registry_redesign.md	rewrite	child file; path; manifest move
T-911.2	citations	t911_ticket_registry_redesign.md	-	keep	child file; bare basename of docs/platform/t911_ticket_registry_redesign.md; idx 0; the basename stays (documentation_v2/tickets/specs/t911_ticket_registry_redesign.md)
T-912	spec	docs/platform/t912_wave_lockfile.md	documentation_v2/tickets/specs/t912_wave_lockfile.md	rewrite	parent file; path; manifest move
T-912.1	spec	docs/platform/t912_wave_lockfile.md	documentation_v2/tickets/specs/t912_wave_lockfile.md	rewrite	child file; path; manifest move
T-912.1	citations	t912_wave_lockfile.md	-	keep	child file; bare basename of docs/platform/t912_wave_lockfile.md; idx 0; the basename stays (documentation_v2/tickets/specs/t912_wave_lockfile.md)
T-912.2	spec	docs/platform/t912_wave_lockfile.md	documentation_v2/tickets/specs/t912_wave_lockfile.md	rewrite	child file; path; manifest move
T-912.2	citations	t912_wave_lockfile.md	-	keep	child file; bare basename of docs/platform/t912_wave_lockfile.md; idx 0; the basename stays (documentation_v2/tickets/specs/t912_wave_lockfile.md)
T-913	spec	docs/platform/t913_ticket_run_metrics.md	documentation_v2/tickets/specs/t913_ticket_run_metrics.md	rewrite	parent file; path; manifest move
T-913.1	spec	docs/platform/t913_ticket_run_metrics.md	documentation_v2/tickets/specs/t913_ticket_run_metrics.md	rewrite	child file; path; manifest move
T-913.1	citations	t913_ticket_run_metrics.md	-	keep	child file; bare basename of docs/platform/t913_ticket_run_metrics.md; idx 0; the basename stays (documentation_v2/tickets/specs/t913_ticket_run_metrics.md)
T-913.2	spec	docs/platform/t913_ticket_run_metrics.md	documentation_v2/tickets/specs/t913_ticket_run_metrics.md	rewrite	child file; path; manifest move
T-913.2	citations	t913_ticket_run_metrics.md	-	keep	child file; bare basename of docs/platform/t913_ticket_run_metrics.md; idx 0; the basename stays (documentation_v2/tickets/specs/t913_ticket_run_metrics.md)
T-914	spec	docs/platform/t912_wave_lockfile.md	documentation_v2/tickets/specs/t912_wave_lockfile.md	rewrite	parent file; path; manifest move
T-914	citations	t912_wave_lockfile.md	-	keep	parent file; bare basename of docs/platform/t912_wave_lockfile.md; idx 0; the basename stays (documentation_v2/tickets/specs/t912_wave_lockfile.md)
T-914	owns	docs/platform/t912_wave_lockfile.md	documentation_v2/tickets/specs/t912_wave_lockfile.md	rewrite	parent file; path; idx 3; manifest move
T-915	spec	docs/platform/t915_ticketboard_design.md	documentation_v2/tickets/specs/t915_ticketboard_design.md	rewrite	parent file; path; manifest move
T-915.1	spec	docs/platform/t915_ticketboard_design.md	documentation_v2/tickets/specs/t915_ticketboard_design.md	rewrite	child file; path; manifest move
T-915.1	citations	t915_ticketboard_design.md	-	keep	child file; bare basename of docs/platform/t915_ticketboard_design.md; idx 0; the basename stays (documentation_v2/tickets/specs/t915_ticketboard_design.md)
T-915.2	spec	docs/platform/t915_ticketboard_design.md	documentation_v2/tickets/specs/t915_ticketboard_design.md	rewrite	child file; path; manifest move
T-915.2	citations	t915_ticketboard_design.md	-	keep	child file; bare basename of docs/platform/t915_ticketboard_design.md; idx 0; the basename stays (documentation_v2/tickets/specs/t915_ticketboard_design.md)
T-915.3	spec	docs/platform/t915_ticketboard_design.md	documentation_v2/tickets/specs/t915_ticketboard_design.md	rewrite	child file; path; manifest move
T-915.3	notes	docs/TICKET_*.md	-	drop-view-link	child file; glob over the generated sync views — P1-2 drops them, no move target; P2-3 rewords the sentence (for example 'the generated ticket views, retired') or drops the entry
T-915.3	notes	docs/TICKET_*.md	-	drop-view-link	child file; glob over the generated sync views — P1-2 drops them, no move target; P2-3 rewords the sentence (for example 'the generated ticket views, retired') or drops the entry
T-915.3	current_state	docs/TICKET_*.md	-	drop-view-link	child file; glob over the generated sync views — P1-2 drops them, no move target; idx 0; P2-3 rewords the sentence (for example 'the generated ticket views, retired') or drops the entry
T-915.3	citations	t915_ticketboard_design.md	-	keep	child file; bare basename of docs/platform/t915_ticketboard_design.md; idx 0; the basename stays (documentation_v2/tickets/specs/t915_ticketboard_design.md)
T-915.4	spec	docs/platform/t915_ticketboard_design.md	documentation_v2/tickets/specs/t915_ticketboard_design.md	rewrite	child file; path; manifest move
T-915.4	citations	t915_ticketboard_design.md	-	keep	child file; bare basename of docs/platform/t915_ticketboard_design.md; idx 0; the basename stays (documentation_v2/tickets/specs/t915_ticketboard_design.md)
T-915.5	spec	docs/platform/t915_ticketboard_design.md	documentation_v2/tickets/specs/t915_ticketboard_design.md	rewrite	child file; path; manifest move
T-915.5	citations	t915_ticketboard_design.md	-	keep	child file; bare basename of docs/platform/t915_ticketboard_design.md; idx 0; the basename stays (documentation_v2/tickets/specs/t915_ticketboard_design.md)
T-916	spec	docs/platform/t915_ticketboard_design.md	documentation_v2/tickets/specs/t915_ticketboard_design.md	rewrite	parent file; path; manifest move
T-916	notes	docs/TICKET_*.md	-	drop-view-link	parent file; glob over the generated sync views — P1-2 drops them, no move target; P2-3 rewords the sentence (for example 'the generated ticket views, retired') or drops the entry
T-916	notes	MILESTONES.md	-	drop-view-link	parent file; bare basename of docs/MILESTONES.md;docs/mod/MILESTONES.md (ambiguous: 2 docs files); resolved from the ticket text: the generated milestone view in the parity list; generated view retired by P1-2, no successor file; P2-3 rewords the sentence or drops the name
T-916.1	spec	docs/platform/t915_ticketboard_design.md	documentation_v2/tickets/specs/t915_ticketboard_design.md	rewrite	child file; path; manifest move
T-916.1	citations	t915_ticketboard_design.md	-	keep	child file; bare basename of docs/platform/t915_ticketboard_design.md; idx 0; the basename stays (documentation_v2/tickets/specs/t915_ticketboard_design.md)
T-916.2	spec	docs/platform/t915_ticketboard_design.md	documentation_v2/tickets/specs/t915_ticketboard_design.md	rewrite	child file; path; manifest move
T-916.2	acceptance	docs/TICKET_*.md	-	drop-view-link	child file; glob over the generated sync views — P1-2 drops them, no move target; idx 0; P2-3 rewords the sentence (for example 'the generated ticket views, retired') or drops the entry
T-916.2	acceptance	MILESTONES.md	-	drop-view-link	child file; bare basename of docs/MILESTONES.md;docs/mod/MILESTONES.md (ambiguous: 2 docs files); idx 0; resolved from the ticket text: the generated milestone view in the parity list; generated view retired by P1-2, no successor file; P2-3 rewords the sentence or drops the name
